G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,운용부서,물품상태,사유
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800056,2018-06-25,7304000,학생지원팀(ERICA),신품,잉여물품
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800057,2018-08-23,3599000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800058,2018-08-23,3599000,경상대학RC행정팀(ERICA),정비필요품,고장/파손
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800060,2018-08-23,3599000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800061,2018-08-23,3599000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800062,2018-08-23,3599000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800063,2018-08-23,3599000,경상대학RC행정팀(ERICA),신품,잉여물품
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800064,2018-08-23,3599000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800067,2018-08-23,3599000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800068,2018-08-23,3599000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800069,2018-08-23,3599000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800073,2018-08-23,3599000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800074,2018-08-23,3599000,경상대학RC행정팀(ERICA),정비필요품,고장/파손
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800075,2018-08-23,3599000,경상대학RC행정팀(ERICA),중고품,불용결정
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202100084,2021-06-22,3132000,학생지원팀(ERICA),폐품,사용연한경과
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202100090,2021-06-22,3132000,학생지원팀(ERICA),정비필요품,고장/파손
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M202100091,2021-06-22,3132000,학생지원팀(ERICA),정비필요품,고장/파손
4322260926066170,"라우터, Netgear, (US)PR60X",M201800093,2018-07-06,3267000,글로벌문화통상대학RC행정팀(ERICA),중고품,불용결정
4322260926066170,"라우터, Netgear, (US)PR60X",M201800094,2018-07-06,3267000,글로벌문화통상대학RC행정팀(ERICA),신품,잉여물품
4322260926066170,"라우터, Netgear, (US)PR60X",M201800095,2018-07-06,3267000,글로벌문화통상대학RC행정팀(ERICA),폐품,사용연한경과
4322260926066170,"라우터, Netgear, (US)PR60X",M201800096,2018-07-06,3267000,글로벌문화통상대학RC행정팀(ERICA),중고품,사업종료
4322260926066170,"라우터, Netgear, (US)PR60X",M201800097,2018-07-06,3267000,글로벌문화통상대학RC행정팀(ERICA),중고품,불용결정
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201600099,2016-07-16,1582000,글로벌문화통상대학RC행정팀(ERICA),폐품,사용연한경과
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201600100,2016-07-16,1582000,글로벌문화통상대학RC행정팀(ERICA),폐품,사용연한경과
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201600101,2016-07-16,1582000,글로벌문화통상대학RC행정팀(ERICA),중고품,사업종료
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201600104,2016-07-16,1582000,글로벌문화통상대학RC행정팀(ERICA),폐품,사용연한경과
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201800107,2018-12-21,7676000,공학대학RC행정팀(ERICA),중고품,불용결정
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201800108,2018-12-21,7676000,공학대학RC행정팀(ERICA),폐품,사용연한경과
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201800110,2018-12-21,7676000,공학대학RC행정팀(ERICA),폐품,사용연한경과
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201800111,2018-12-21,7676000,공학대학RC행정팀(ERICA),폐품,사용연한경과
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201900116,2019-04-26,490000,시설팀(ERICA),신품,잉여물품
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201900119,2019-04-26,490000,시설팀(ERICA),신품,잉여물품
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201900121,2019-04-26,490000,시설팀(ERICA),신품,잉여물품
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201900122,2019-04-26,490000,시설팀(ERICA),중고품,불용결정
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800123,2018-01-16,4562000,공학대학RC행정팀(ERICA),폐품,사용연한경과
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800126,2018-01-16,4562000,공학대학RC행정팀(ERICA),정비필요품,고장/파손
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800127,2018-01-16,4562000,공학대학RC행정팀(ERICA),중고품,사업종료
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800128,2018-01-16,4562000,공학대학RC행정팀(ERICA),신품,잉여물품
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800129,2018-01-16,4562000,공학대학RC행정팀(ERICA),폐품,사용연한경과
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800131,2018-01-16,4562000,공학대학RC행정팀(ERICA),정비필요품,고장/파손
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800132,2018-01-16,4562000,공학대학RC행정팀(ERICA),폐품,사용연한경과
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800133,2018-01-16,4562000,공학대학RC행정팀(ERICA),폐품,사용연한경과
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800135,2018-01-16,4562000,공학대학RC행정팀(ERICA),폐품,사용연한경과
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800136,2018-01-16,4562000,공학대학RC행정팀(ERICA),폐품,사용연한경과
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800137,2018-01-16,4562000,공학대학RC행정팀(ERICA),신품,잉여물품
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800139,2018-01-16,4562000,공학대학RC행정팀(ERICA),중고품,사업종료
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800140,2018-01-16,4562000,공학대학RC행정팀(ERICA),중고품,사업종료
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800141,2018-01-16,4562000,공학대학RC행정팀(ERICA),폐품,사용연한경과
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800142,2018-01-16,4562000,공학대학RC행정팀(ERICA),폐품,사용연한경과
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800143,2018-01-16,4562000,공학대학RC행정팀(ERICA),신품,잉여물품
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201700145,2017-09-20,308000,경상대학RC행정팀(ERICA),중고품,불용결정
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201800149,2018-04-30,1547000,공학대학RC행정팀(ERICA),폐품,사용연한경과
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201800150,2018-04-30,1547000,공학대학RC행정팀(ERICA),신품,잉여물품
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800172,2018-05-08,3798000,시설팀(ERICA),정비필요품,고장/파손
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800173,2018-05-08,3798000,시설팀(ERICA),폐품,사용연한경과
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800174,2018-05-08,3798000,시설팀(ERICA),폐품,사용연한경과
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800175,2018-05-08,3798000,시설팀(ERICA),폐품,사용연한경과
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800176,2018-05-08,3798000,시설팀(ERICA),폐품,사용연한경과
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800177,2018-05-08,3798000,시설팀(ERICA),폐품,사용연한경과
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800179,2018-05-08,3798000,시설팀(ERICA),중고품,사업종료
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800180,2018-05-08,3798000,시설팀(ERICA),중고품,불용결정
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800184,2018-05-08,3798000,시설팀(ERICA),중고품,불용결정
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201800189,2018-05-08,3798000,시설팀(ERICA),폐품,사용연한경과
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202200198,2022-03-02,24930000,학생지원팀(ERICA),중고품,불용결정
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202200199,2022-03-02,24930000,학생지원팀(ERICA),폐품,사용연한경과
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202200200,2022-03-02,24930000,학생지원팀(ERICA),정비필요품,고장/파손
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M202200204,2022-04-04,754000,학생지원팀(ERICA),정비필요품,고장/파손
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201900209,2019-12-21,1399000,글로벌문화통상대학RC행정팀(ERICA),정비필요품,고장/파손
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201500212,2015-10-04,4945000,공학대학RC행정팀(ERICA),폐품,사용연한경과
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201500213,2015-10-04,4945000,공학대학RC행정팀(ERICA),폐품,사용연한경과
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201500214,2015-10-04,4945000,공학대학RC행정팀(ERICA),신품,잉여물품
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201500215,2015-10-04,4945000,공학대학RC행정팀(ERICA),중고품,사업종료
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201500217,2015-10-04,4945000,공학대학RC행정팀(ERICA),폐품,사용연한경과
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201600223,2016-02-05,16264000,경상대학RC행정팀(ERICA),폐품,사용연한경과
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201600224,2016-12-18,9157000,시설팀(ERICA),신품,잉여물품
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201600225,2016-12-18,9157000,시설팀(ERICA),폐품,사용연한경과
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201600228,2016-12-18,9157000,시설팀(ERICA),정비필요품,고장/파손
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201500238,2015-12-15,3185000,학생지원팀(ERICA),중고품,불용결정
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201500240,2015-12-15,3185000,학생지원팀(ERICA),중고품,불용결정
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202000243,2020-07-01,25024000,경상대학RC행정팀(ERICA),폐품,사용연한경과
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202000247,2020-07-01,25024000,경상대학RC행정팀(ERICA),정비필요품,고장/파손
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M202000248,2020-07-01,25024000,경상대학RC행정팀(ERICA),폐품,사용연한경과
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201500250,2015-09-04,318000,소프트웨어융합대학RC행정팀(ERICA),신품,잉여물품
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201500252,2015-09-04,318000,소프트웨어융합대학RC행정팀(ERICA),정비필요품,고장/파손
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201500253,2015-09-04,318000,소프트웨어융합대학RC행정팀(ERICA),폐품,사용연한경과
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201500254,2015-09-04,318000,소프트웨어융합대학RC행정팀(ERICA),폐품,사용연한경과
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201900267,2019-05-03,2561000,학생지원팀(ERICA),정비필요품,고장/파손
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201900268,2019-05-03,2561000,학생지원팀(ERICA),폐품,사용연한경과
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201500271,2015-03-13,2839000,글로벌문화통상대학RC행정팀(ERICA),신품,잉여물품
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201500273,2015-03-13,2839000,글로벌문화통상대학RC행정팀(ERICA),정비필요품,고장/파손
4322261025578661,"허브, Belkin, (US)INC002, 7port",M202100276,2021-09-13,328000,공학대학RC행정팀(ERICA),중고품,사업종료
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202100278,2021-12-12,2812000,글로벌문화통상대학RC행정팀(ERICA),중고품,불용결정
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202100279,2021-12-12,2812000,글로벌문화통상대학RC행정팀(ERICA),중고품,불용결정
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202100281,2021-12-12,2812000,글로벌문화통상대학RC행정팀(ERICA),폐품,사용연한경과
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201700284,2017-05-05,181000,학생지원팀(ERICA),정비필요품,고장/파손
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202000285,2020-12-26,12254000,소프트웨어융합대학RC행정팀(ERICA),정비필요품,고장/파손
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202000288,2020-12-26,12254000,소프트웨어융합대학RC행정팀(ERICA),폐품,사용연한경과
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202000290,2020-12-26,12254000,소프트웨어융합대학RC행정팀(ERICA),폐품,사용연한경과
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202000292,2020-12-26,12254000,소프트웨어융합대학RC행정팀(ERICA),신품,잉여물품
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202000293,2020-12-26,12254000,소프트웨어융합대학RC행정팀(ERICA),중고품,사업종료
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202100297,2021-11-26,1689000,시설팀(ERICA),폐품,사용연한경과
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201900321,2019-04-17,7793000,글로벌문화통상대학RC행정팀(ERICA),중고품,불용결정
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201900322,2019-04-17,7793000,글로벌문화통상대학RC행정팀(ERICA),정비필요품,고장/파손
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201900325,2019-04-17,7793000,글로벌문화통상대학RC행정팀(ERICA),정비필요품,고장/파손
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201900326,2019-04-17,7793000,글로벌문화통상대학RC행정팀(ERICA),폐품,사용연한경과
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M201800327,2018-07-26,1726000,공학대학RC행정팀(ERICA),정비필요품,고장/파손
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202100330,2021-12-01,2847000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201700335,2017-03-05,4103000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201700336,2017-03-05,4103000,경상대학RC행정팀(ERICA),정비필요품,고장/파손
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201700337,2017-03-05,4103000,경상대학RC행정팀(ERICA),신품,잉여물품
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201700339,2017-03-05,4103000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201700340,2017-03-05,4103000,경상대학RC행정팀(ERICA),정비필요품,고장/파손
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201700341,2017-03-05,4103000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201700342,2017-03-05,4103000,경상대학RC행정팀(ERICA),중고품,불용결정
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201700343,2017-03-05,4103000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201700346,2017-03-05,4103000,경상대학RC행정팀(ERICA),중고품,사업종료
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201700349,2017-03-05,4103000,경상대학RC행정팀(ERICA),중고품,불용결정
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201700351,2017-03-05,4103000,경상대학RC행정팀(ERICA),신품,잉여물품
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201700353,2017-03-05,4103000,경상대학RC행정팀(ERICA),정비필요품,고장/파손
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201700356,2017-03-14,1839000,경상대학RC행정팀(ERICA),폐품,사용연한경과
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201700358,2017-03-14,1839000,경상대학RC행정팀(ERICA),중고품,불용결정
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201700359,2017-03-14,1839000,경상대학RC행정팀(ERICA),중고품,불용결정
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201700361,2017-03-14,1839000,경상대학RC행정팀(ERICA),정비필요품,고장/파손
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202000362,2020-03-02,7515000,공학대학RC행정팀(ERICA),정비필요품,고장/파손
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202000363,2020-03-02,7515000,공학대학RC행정팀(ERICA),폐품,사용연한경과
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202000364,2020-03-02,7515000,공학대학RC행정팀(ERICA),폐품,사용연한경과
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202000367,2020-03-02,7515000,공학대학RC행정팀(ERICA),폐품,사용연한경과
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",M202000368,2020-03-02,7515000,공학대학RC행정팀(ERICA),중고품,사업종료
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202200373,2022-09-08,2789000,글로벌문화통상대학RC행정팀(ERICA),중고품,사업종료
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201700385,2017-02-09,799000,경상대학RC행정팀(ERICA),중고품,불용결정
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201700386,2017-02-09,799000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202000406,2020-11-18,10430000,경상대학RC행정팀(ERICA),중고품,불용결정
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202000409,2020-11-18,10430000,경상대학RC행정팀(ERICA),중고품,불용결정
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202000411,2020-11-18,10430000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202000412,2020-11-18,10430000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202000413,2020-11-18,10430000,경상대학RC행정팀(ERICA),폐품,사용연한경과
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202000414,2020-11-18,10430000,경상대학RC행정팀(ERICA),중고품,사업종료
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202000415,2020-11-18,10430000,경상대학RC행정팀(ERICA),정비필요품,고장/파손
